ID,best_alpha,best_l1,df_shape,feature 1,feature 2,feature names,feature nr,meodel_complexity,method,random_state,real_test_mae,real_test_mse,real_train_mae,real_train_mse,test_mae,test_mse,train_mae,train_mse
24,0.18329807108324356,,"(1652, 6)",Lot Area,,Lot Area,1,1,ridgeCV,1,53470.49152542373,6245686676.331719,52280.86440677966,5665852936.29661,0.29471992513567946,0.14931439058582702,0.2885204394139488,0.14103614672177026
25,0.1,,"(1652, 6)",Lot Area,,Lot Area,1,1,lassoCV,1,56118.67554479419,6905108694.3704605,54152.0308716707,6192972777.828692,0.31069908301075977,0.16393260176327962,0.30003185543284644,0.1526111167308246
26,0.1,0.01,"(1652, 6)",Lot Area,,Lot Area,1,1,elasticCV,1,53982.738498789346,6441628283.397095,52696.99273607748,5770839442.033898,0.2963243818686249,0.15144582737295326,0.29057233835984464,0.14270606447824885
27,,,"(1652, 2)",Street,,Street,1,1,lr,1,58739.939467312346,7350153097.615012,55913.05690072639,6553208227.025424,0.3264454184625774,0.17651334810036556,0.31043590367766044,0.1626273281824521
28,,,"(1652, 2)",Street,,Street,1,1,huber,1,58674.222760290555,7493798981.864407,55763.12530266344,6685921735.450969,0.32603793527834296,0.17716554941394486,0.30952850447412034,0.16322495124288655
29,,,"(1652, 2)",Street,,Street,1,1,lr_sgd,1,58693.92736077482,7361071328.673123,55880.89527845036,6571564932.298426,0.3260563516751968,0.17605526284060044,0.310250103480159,0.16267746797099136
30,263.6650898730358,,"(1652, 2)",Street,,Street,1,1,ridgeCV,1,58719.15012106537,7344118332.733656,55910.92191283293,6554352316.931598,0.32623127310397004,0.17610859635355325,0.31042382010367364,0.16264917762938685
31,10000.0,,"(1652, 2)",Street,,Street,1,1,lassoCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
32,0.18329807108324356,0.01,"(1652, 2)",Street,,Street,1,1,elasticCV,1,58709.266343825664,7341773148.191283,55912.073244552055,6555020278.253632,0.3261353696209744,0.1759838713881951,0.31044018569512244,0.16267313006646958
33,,,"(1652, 2)",Alley,,Alley,1,1,lr,1,58198.181598062954,7203463660.065375,55752.841404358354,6483854838.0980625,0.32279067321481875,0.17217009735704825,0.30955479563138344,0.1613532863416429
34,,,"(1652, 2)",Alley,,Alley,1,1,huber,1,58216.59322033898,7356007792.084745,55613.04418886198,6613783667.977603,0.3229492457661585,0.17348078146031662,0.3087047831131122,0.16197084980489915
35,,,"(1652, 2)",Alley,,Alley,1,1,lr_sgd,1,58171.67312348668,7210274178.912833,55758.46186440678,6494182063.619249,0.32260531526085723,0.17192521919090065,0.309614025161035,0.16137419891128427
36,42.81332398719391,,"(1652, 2)",Alley,,Alley,1,1,ridgeCV,1,58204.48910411623,7205962447.210653,55746.05992736077,6484846635.172518,0.32283694953288444,0.17225516693272822,0.30950965295598704,0.16135483537343737
37,10000.0,,"(1652, 2)",Alley,,Alley,1,1,lassoCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
38,0.1,0.01,"(1652, 2)",Alley,,Alley,1,1,elasticCV,1,58232.0387409201,7214672705.874092,55727.53934624697,6488604178.535714,0.3230358710159742,0.17255424034110226,0.3093896903270024,0.16138188911570406
39,,,"(1652, 4)",Lot Shape,,Lot Shape,1,1,lr,1,53731.38498789346,6500161078.2954,51821.9098062954,5880667973.363801,0.29668752595881775,0.15313916385608103,0.28608762754251915,0.1443487689060093
40,,,"(1652, 4)",Lot Shape,,Lot Shape,1,1,huber,1,53679.702179176755,6649555167.610169,51591.41767554479,6009895384.506053,0.29604235901166254,0.1538596704972362,0.2847250864415944,0.14504207595138416
41,,,"(1652, 4)",Lot Shape,,Lot Shape,1,1,lr_sgd,1,53685.181598062954,6525072490.857142,51789.63075060533,5905461860.470944,0.29641076786190107,0.15318993444533766,0.2858843959008458,0.14438889157834658
42,23.357214690901213,,"(1652, 4)",Lot Shape,,Lot Shape,1,1,ridgeCV,1,53751.52784503632,6504358977.687652,51823.74757869249,5882869643.986077,0.29681736403711123,0.15320607133005099,0.2861189937360617,0.1443523373105974
43,0.1,,"(1652, 4)",Lot Shape,,Lot Shape,1,1,lassoCV,1,56683.905569007264,7021934014.3704605,54092.658595641646,6285788405.869249,0.3141101578305298,0.16699559480369905,0.29977069678039764,0.1545976501413962
44,0.1,0.01,"(1652, 4)",Lot Shape,,Lot Shape,1,1,elasticCV,1,53893.414043583536,6533802706.924939,51860.519370460046,5900248176.299031,0.29770961304664495,0.15375497278826764,0.28643481361041184,0.14451864222869668
45,,,"(1652, 4)",Land Contour,,Land Contour,1,1,lr,1,57383.57142857143,6906269052.162228,54685.00060532687,6207135024.352905,0.31922584265717263,0.16825659976317003,0.3037477295078128,0.1567296432104569
46,,,"(1652, 4)",Land Contour,,Land Contour,1,1,huber,1,57121.15254237288,6958793564.8765135,54509.44007263923,6277415455.74879,0.31776750379059476,0.1680988666667682,0.3027131183662894,0.15753693800027965
47,,,"(1652, 4)",Land Contour,,Land Contour,1,1,lr_sgd,1,57613.31476997579,6984846593.343825,54874.053268765136,6260303409.2941885,0.32036227255694577,0.16938987341033507,0.30479789942573926,0.15710647423429608
48,23.357214690901213,,"(1652, 4)",Land Contour,,Land Contour,1,1,ridgeCV,1,57404.67796610169,6913730806.266344,54692.049031477,6211587124.97276,0.31932723141112823,0.1683535609994901,0.3037803760063274,0.15673959374050175
49,10000.0,,"(1652, 4)",Land Contour,,Land Contour,1,1,lassoCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
50,0.1,0.01,"(1652, 4)",Land Contour,,Land Contour,1,1,elasticCV,1,57518.02421307506,6958087628.208233,54821.76755447942,6243091475.483051,0.3198771214434451,0.1690662078895113,0.30456415024679506,0.1571022526162042
51,,,"(1652, 3)",Utilities,,Utilities,1,1,lr,1,58784.23244552058,7347836344.276029,55950.53450363196,6564238604.245157,0.32658761740248565,0.17754347658689706,0.31074400686036735,0.16313150170075807
52,,,"(1652, 3)",Utilities,,Utilities,1,1,huber,1,58716.33171912833,7487527730.3704605,55803.792372881355,6694862242.297215,0.32617842390504537,0.17806420139085405,0.3098580700926941,0.16372803340025174
53,,,"(1652, 3)",Utilities,,Utilities,1,1,lr_sgd,1,58778.38498789346,7352886573.953995,55941.62590799032,6568993159.9019375,0.32655261612350034,0.17754211664792635,0.3106911366611408,0.16316456727835435
54,483.2930238571752,,"(1652, 3)",Utilities,,Utilities,1,1,ridgeCV,1,58782.88861985472,7348992368.065375,55952.165859564164,6565411144.173123,0.3265794778991759,0.17754299458607442,0.3107578624021682,0.16316477576697036
55,10000.0,,"(1652, 3)",Utilities,,Utilities,1,1,lassoCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
56,0.1,0.01,"(1652, 3)",Utilities,,Utilities,1,1,elasticCV,1,58783.3607748184,7348585885.544794,55953.82203389831,6564948716.68644,0.32658241212249095,0.17754315676479837,0.31076879399043356,0.1631433243593518
57,,,"(1652, 5)",Lot Config,,Lot Config,1,1,lr,1,58556.43099273608,7279983016.363196,55137.67372881356,6420547702.959443,0.3253646638690838,0.1751616076532772,0.30617694210717167,0.15991783221088454
58,,,"(1652, 5)",Lot Config,,Lot Config,1,1,huber,1,58581.503631961255,7421321781.130751,54982.004237288136,6545170782.047821,0.3255224330511387,0.17594828290237383,0.30521979942366906,0.16051684711903755
59,,,"(1652, 5)",Lot Config,,Lot Config,1,1,lr_sgd,1,58494.985472154964,7292320072.985472,55121.43401937046,6434157589.641041,0.3249936545228808,0.17502044768774627,0.30606451547991537,0.15998777389835503
60,263.6650898730358,,"(1652, 5)",Lot Config,,Lot Config,1,1,ridgeCV,1,58574.493946731236,7277253567.782083,55156.5901937046,6426944158.3734865,0.32545418647422136,0.1750842840249972,0.3062945396526594,0.15997354806003694
61,10000.0,,"(1652, 5)",Lot Config,,Lot Config,1,1,lassoCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
62,0.1,0.12,"(1652, 5)",Lot Config,,Lot Config,1,1,elasticCV,1,58494.28329297821,7269328007.125908,55258.83171912833,6444540728.601695,0.3249542136326238,0.17480826050899703,0.3068953863003001,0.16028050138990738
63,,,"(1652, 3)",Land Slope,,Land Slope,1,1,lr,1,58534.08958837773,7319129588.268765,55917.53934624697,6553740750.776634,0.3251550251202985,0.1770541793106047,0.310637783244958,0.16340748016495316
64,,,"(1652, 3)",Land Slope,,Land Slope,1,1,huber,1,58376.421307506054,7422385656.915255,55741.6700968523,6667398024.82385,0.324224032325533,0.17698209371792548,0.30958334600915094,0.1640554570896539
65,,,"(1652, 3)",Land Slope,,Land Slope,1,1,lr_sgd,1,58630.74818401937,7352835012.588378,55935.48426150121,6577784189.214286,0.32569670857662253,0.1774037207989191,0.31074058077605565,0.16349244953321534
66,5455.594781168515,,"(1652, 3)",Land Slope,,Land Slope,1,1,ridgeCV,1,58723.4406779661,7342720774.292978,55990.08474576271,6570337319.059322,0.32622690764707546,0.1773375931825898,0.3110674291598226,0.16362903170541704
67,10000.0,,"(1652, 3)",Land Slope,,Land Slope,1,1,lassoCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
68,10000.0,0.01,"(1652, 3)",Land Slope,,Land Slope,1,1,elasticCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
69,,,"(1652, 27)",Neighborhood,,Neighborhood,1,1,lr,1,36758.106537530264,3186024537.2929783,35329.341404358354,2830838378.3099275,0.20090693070386317,0.07221607293946523,0.19405134106791408,0.06983354638583289
70,,,"(1652, 27)",Neighborhood,,Neighborhood,1,1,huber,1,37025.66828087167,3261233425.7263923,35074.34987893463,2832920283.745763,0.20160331158971034,0.07402506763016077,0.19239528646349432,0.07068968980563148
71,,,"(1652, 27)",Neighborhood,,Neighborhood,1,1,lr_sgd,1,36911.0411622276,3211521965.25908,35407.58837772397,2832748791.7263923,0.20169304004972466,0.07280006207475596,0.19462329854528734,0.07008814067414311
72,0.1,,"(1652, 27)",Neighborhood,,Neighborhood,1,1,ridgeCV,1,36758.81113801453,3186094357.353511,35328.996368038745,2830859324.473366,0.20090970424105073,0.07221668191859805,0.19404937859152305,0.06983355516264675
73,0.1,,"(1652, 27)",Neighborhood,,Neighborhood,1,1,lassoCV,1,57030.220338983054,6821456098.099274,54078.41707021792,6090490311.239104,0.3169308487684192,0.16567243155657513,0.3005213427212815,0.1525641243345967
74,0.1,0.01,"(1652, 27)",Neighborhood,,Neighborhood,1,1,elasticCV,1,37571.617433414045,3338986119.48184,35514.601694915254,2928926086.6404357,0.2041784099857403,0.07404549576935932,0.19472692256392707,0.07086912890547295
75,,,"(1652, 9)",Condition 1,,Condition 1,1,1,lr,1,57378.72397094431,7111763324.147699,54517.16222760291,6273294550.903148,0.31761760787606047,0.16905200094352826,0.30147182131963174,0.15565432987144448
76,,,"(1652, 9)",Condition 1,,Condition 1,1,1,huber,1,57448.542372881355,7252720811.2058115,54335.7808716707,6405936768.650121,0.3181636377761424,0.17014509927502366,0.30047343250505654,0.15630675540542804
77,,,"(1652, 9)",Condition 1,,Condition 1,1,1,lr_sgd,1,57367.382566585955,7131681349.392252,54527.336561743345,6292884829.510896,0.3175329787765074,0.1691003594693333,0.30164017624118417,0.15581307278886644
78,12.742749857031335,,"(1652, 9)",Condition 1,,Condition 1,1,1,ridgeCV,1,57373.21065375303,7112588647.617434,54523.86259079903,6275243469.159201,0.31758223099256555,0.1690396660279321,0.30154807956437624,0.15566274630917212
79,10000.0,,"(1652, 9)",Condition 1,,Condition 1,1,1,lassoCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
80,0.1,0.01,"(1652, 9)",Condition 1,,Condition 1,1,1,elasticCV,1,57380.38983050847,7131935309.532687,54638.563559322036,6304435991.406175,0.3177022932003279,0.16960602004241748,0.3025509326663126,0.1562929618285203
81,,,"(1652, 7)",Condition 2,,Condition 2,1,1,lr,1,58323.85230024213,7293062405.837772,55362.54176755448,6348612064.9049635,0.3224841450891831,0.174176359332364,0.3085210788094443,0.16092357558448736
82,,,"(1652, 7)",Condition 2,,Condition 2,1,1,huber,1,58314.46731234867,7424610176.486683,55224.6186440678,6467639424.447942,0.32245457819617324,0.17483256490810123,0.30768140519973786,0.16143288052432472
83,,,"(1652, 7)",Condition 2,,Condition 2,1,1,lr_sgd,1,61718.75786924939,8567583748.970944,57629.46610169492,7357788462.6489105,0.33575699289034944,0.19518411861925164,0.3161201601427174,0.1727128158854699
84,42.81332398719391,,"(1652, 7)",Condition 2,,Condition 2,1,1,ridgeCV,1,58258.83535108959,7265682686.510896,55360.79479418886,6349954390.638619,0.32249754219926713,0.17407136886432067,0.3085046747173109,0.16093733601850657
85,10000.0,,"(1652, 7)",Condition 2,,Condition 2,1,1,lassoCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
86,0.1,0.01,"(1652, 7)",Condition 2,,Condition 2,1,1,elasticCV,1,58082.73123486683,7209536489.859564,55384.39709443099,6360167604.579904,0.3224643668302669,0.17398181231427656,0.3086617826372183,0.1610577908532852
87,,,"(1652, 5)",Bldg Type,,Bldg Type,1,1,lr,1,57401.99031476997,7109639954.227603,54698.233050847455,6343684855.739104,0.3174029008711783,0.16887093532351366,0.3028056874849505,0.1568292192290196
88,,,"(1652, 5)",Bldg Type,,Bldg Type,1,1,huber,1,57472.71186440678,7249692552.290557,54586.28329297821,6468520333.564165,0.3178363227912196,0.1696805336382422,0.30213721288031414,0.15738310923034465
89,,,"(1652, 5)",Bldg Type,,Bldg Type,1,1,lr_sgd,1,57376.11622276029,7113695725.438256,54693.41464891041,6352589126.493341,0.3172616960921072,0.16871971396345362,0.3027773448896592,0.15684439544159434
90,42.81332398719391,,"(1652, 5)",Bldg Type,,Bldg Type,1,1,ridgeCV,1,57402.75302663438,7111890953.673123,54693.483050847455,6345804922.96247,0.3174198921813183,0.16891607172758494,0.3027757162095597,0.1568336573866959
91,10000.0,,"(1652, 5)",Bldg Type,,Bldg Type,1,1,lassoCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
92,0.1,0.01,"(1652, 5)",Bldg Type,,Bldg Type,1,1,elasticCV,1,57415.653753026636,7120355935.435835,54692.6004842615,6354104122.403148,0.3175493982095763,0.16913090366079753,0.30278307359268425,0.15691533874959387
93,,,"(1652, 8)",House Style,,House Style,1,1,lr,1,55421.15254237288,6909757114.900726,52731.78389830508,6127255260.808111,0.3054211562660644,0.1656705719678506,0.2906575699729654,0.1502509487018894
94,,,"(1652, 8)",House Style,,House Style,1,1,huber,1,55385.43583535109,7050069946.646489,52455.287530266345,6262741638.964286,0.30523087941783594,0.16705822890463998,0.28897162776200735,0.15112085596590522
95,,,"(1652, 8)",House Style,,House Style,1,1,lr_sgd,1,55451.45520581114,6937342846.075061,52710.437046004845,6144676116.449153,0.3055545971934809,0.1659339455776536,0.29053745014276305,0.15028658332976758
96,6.951927961775605,,"(1652, 8)",House Style,,House Style,1,1,ridgeCV,1,55411.857142857145,6910839152.951574,52728.61501210654,6129344886.72276,0.3053496819743653,0.16560671883457562,0.2906455920074031,0.1502550453190219
97,10000.0,,"(1652, 8)",House Style,,House Style,1,1,lassoCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
98,0.1,0.01,"(1652, 8)",House Style,,House Style,1,1,elasticCV,1,55617.72881355932,6950346974.416465,52954.10290556901,6185506166.214286,0.30675842537035025,0.16577499033054505,0.2923499780299128,0.15140684644627506
99,,,"(1652, 1)",Overall Qual,,Overall Qual,1,1,lr,1,31228.968523002422,2023299967.835351,30847.375302663437,1976654311.4358354,0.1777124266548862,0.05517297096926355,0.1718706077216428,0.05130300499088101
100,,,"(1652, 1)",Overall Qual,,Overall Qual,1,1,huber,1,31289.42372881356,2041792088.5084746,30826.15435835351,1986771601.1894674,0.17743514014825684,0.05533200336690863,0.17142165155567055,0.0514740278934293
101,,,"(1652, 1)",Overall Qual,,Overall Qual,1,1,lr_sgd,1,31257.765133171913,2029678309.5278451,30834.700968523004,1980754974.4188862,0.17769545182089239,0.055173418885989346,0.17171873591080952,0.05130934831617005
102,0.18329807108324356,,"(1652, 1)",Overall Qual,,Overall Qual,1,1,ridgeCV,1,31229.624697336563,2023438252.1089587,30847.237288135595,1976751656.2881355,0.1777130630472894,0.05517284934669507,0.17186849210711913,0.0513030063752945
103,0.1,,"(1652, 1)",Overall Qual,,Overall Qual,1,1,lassoCV,1,35748.34866828087,2897433926.7602906,34125.995762711864,2678722394.3674335,0.1961732559805577,0.06582010656073735,0.18571327445982208,0.06130300499088095
104,0.1,0.01,"(1652, 1)",Overall Qual,,Overall Qual,1,1,elasticCV,1,32123.670702179177,2193011010.571429,31143.353510895882,2104732162.4818401,0.18000370759436726,0.05613324001620346,0.17229059296240454,0.05227154091560894
105,,,"(1652, 1)",Overall Cond,,Overall Cond,1,1,lr,1,58215.99273607748,7315212423.082324,55557.89104116223,6530084665.286925,0.32306113646227114,0.17728186051134698,0.30839960234902236,0.16331692103397824
106,,,"(1652, 1)",Overall Cond,,Overall Cond,1,1,huber,1,57734.941888619855,7407440343.048426,55175.30750605327,6587210249.452785,0.31959253835679446,0.1791198319226759,0.30578350011927674,0.16464119873622565
107,,,"(1652, 1)",Overall Cond,,Overall Cond,1,1,lr_sgd,1,58344.542372881355,7339040765.801453,55646.67251815981,6555999468.01029,0.3238840424383798,0.1772590575402265,0.3089623955757292,0.16336361502701752
108,483.2930238571752,,"(1652, 1)",Overall Cond,,Overall Cond,1,1,ridgeCV,1,58332.00968523003,7320830934.823244,55649.38377723971,6538454329.807506,0.3238060857958456,0.17725025746253872,0.3089784444943538,0.16334068011408567
109,10000.0,,"(1652, 1)",Overall Cond,,Overall Cond,1,1,lassoCV,1,58778.2397094431,7353012705.49879,56021.903753026636,6577415255.098668,0.3265516741934116,0.1775421057158936,0.31125667509812466,0.16378071333130365
110,0.1,0.01,"(1652, 1)",Overall Cond,,Overall Cond,1,1,elasticCV,1,58282.85230024213,7318275593.90799,55609.14769975787,6534802449.842615,0.32349287478215205,0.17725695341291292,0.30872573439252227,0.16332504300451267
111,,,"(1652, 1)",Year Built,,Year Built,1,1,lr,1,45491.30750605327,4999095917.830508,43248.277239709445,4245455075.2288136,0.2471067451469336,0.1099418082827703,0.23803587817344016,0.10115199616750734
112,,,"(1652, 1)",Year Built,,Year Built,1,1,huber,1,45241.7602905569,5159420016.995157,43134.962469733655,4402454061.616222,0.24528365698937726,0.1106377286519313,0.23675916268802144,0.1018108766226859
